Date,Close,High,Low,Open,Volume,Ticker
1989-02-01,0.2722856998443603,0.2748877741364873,0.2592784775294683,0.2618805518215953,487558400.0,AAPL
1989-02-02,0.2757548689842224,0.279223259269566,0.2722856914124675,0.274020685419292,473491200.0,AAPL
1989-02-03,0.2722856998443603,0.279223267916295,0.2705515162257273,0.277489084297662,178908800.0,AAPL
1989-02-06,0.2670831680297851,0.2740207371977952,0.2653489841371662,0.2740207371977952,116737600.0,AAPL
1989-02-07,0.2705516219139099,0.272285806209984,0.2653490458701951,0.2653490458701951,165155200.0,AAPL
1989-02-08,0.2653489410877228,0.2740206927414718,0.2636147343209694,0.2705515150770161,157012800.0,AAPL
1989-02-09,0.2653489410877228,0.2705515150770161,0.2636147343209694,0.2653489410877228,160809600.0,AAPL
1989-02-10,0.2584114968776703,0.2653490682446775,0.2566772892798737,0.2653490682446775,348342400.0,AAPL
1989-02-13,0.2566772401332855,0.2584114473990294,0.2549430560230316,0.2549430560230316,235188800.0,AAPL
1989-02-14,0.2480054497718811,0.2566772026545842,0.2445370589023201,0.2558101223038089,891576000.0,AAPL
1989-02-15,0.2514747679233551,0.2514747679233551,0.2462714030135128,0.2480055878359663,330624000.0,AAPL
1989-02-16,0.2523417770862579,0.2584114564172043,0.249740489252351,0.2514746734231253,255696000.0,AAPL
1989-02-17,0.2556459009647369,0.2573848659956752,0.2521679476835337,0.2521679476835337,116849600.0,AAPL
1989-02-21,0.260862797498703,0.2626025750608284,0.2556458796220968,0.2565153736746394,190556800.0,AAPL
1989-02-22,0.2556459009647369,0.2608628192768784,0.2539069359337986,0.2591238542459401,238324800.0,AAPL
1989-02-23,0.2556459009647369,0.2573848659956752,0.2521679476835337,0.2539069359337986,95368000.0,AAPL
1989-02-24,0.2504289448261261,0.2573848271185427,0.2504289448261261,0.2573848271185427,152129600.0,AAPL
1989-02-27,0.2539069652557373,0.2539069652557373,0.2486892336646036,0.2504290115728895,115920000.0,AAPL
1989-02-28,0.25216805934906,0.2556460141703777,0.2504290935480697,0.2539070483693873,176019200.0,AAPL
1989-03-01,0.2504289448261261,0.2539068975819959,0.2469502026132692,0.2521679095943994,170128000.0,AAPL
1989-03-02,0.2434723377227783,0.2521680005979078,0.2417333723269394,0.2486892571296266,376331200.0,AAPL
1989-03-03,0.2417333126068115,0.245211242539268,0.2365155818123983,0.245211242539268,387777600.0,AAPL
1989-03-06,0.2469502240419387,0.2495594724874102,0.2399943179266125,0.2434722709842756,168515200.0,AAPL
1989-03-07,0.248689204454422,0.2504289821583595,0.2434722861525763,0.2469502394269156,260691200.0,AAPL
1989-03-08,0.2452112436294555,0.2521679394210258,0.2452112436294555,0.2478197259193837,216294400.0,AAPL
1989-03-09,0.239994466304779,0.2486893427149391,0.239994466304779,0.2452113875070072,133436800.0,AAPL
1989-03-10,0.2434723377227783,0.2434723377227783,0.23825541831593,0.2399943837117689,102715200.0,AAPL
1989-03-13,0.2434723377227783,0.2469502917337877,0.2417333723269394,0.2434723377227783,131107200.0,AAPL
1989-03-14,0.2452112436294555,0.246950231822741,0.2426027845588533,0.243472278655496,161940800.0,AAPL
1989-03-15,0.2434723377227783,0.2469502917337877,0.2417333723269394,0.2452113031186172,90059200.0,AAPL
1989-03-16,0.2452112436294555,0.246950231822741,0.239994325488251,0.243472278655496,192236800.0,AAPL
1989-03-17,0.2426028102636337,0.2486892231463618,0.2365156079237416,0.2399943509166542,237126400.0,AAPL
1989-03-20,0.2426028102636337,0.2452112696106131,0.2399943509166542,0.2434723044524029,181451200.0,AAPL
1989-03-21,0.2426028102636337,0.2469502579881516,0.2417333392941928,0.2469502579881516,128195200.0,AAPL
1989-03-22,0.2356462478637695,0.2417334530686709,0.2347767532657631,0.2382554978959847,144849600.0,AAPL
1989-03-23,0.2391248494386673,0.2399943436009318,0.2347766356088599,0.2365156007140613,118910400.0,AAPL
1989-03-27,0.2347767055034637,0.2399944150488829,0.2330377166612259,0.2382554494259796,151659200.0,AAPL
1989-03-28,0.2365155220031738,0.2399942637323407,0.2365155220031738,0.2365155220031738,141254400.0,AAPL
1989-03-29,0.2382553219795227,0.2399942866722268,0.2365155446105438,0.2365155446105438,74401600.0,AAPL
1989-03-30,0.2417333126068115,0.2434722775730398,0.2365155818123983,0.2382553594550292,105246400.0,AAPL
1989-03-31,0.2478195875883102,0.2486890579802951,0.2417331787478517,0.2434721427511343,185348800.0,AAPL
1989-04-03,0.2434723377227783,0.2521680005979078,0.2417333723269394,0.2469502917337877,166286400.0,AAPL
1989-04-04,0.239994466304779,0.2426029269058931,0.2356462502518252,0.239994466304779,115729600.0,AAPL
1989-04-05,0.2434723377227783,0.2452113031186172,0.23825541831593,0.2399943837117689,120254400.0,AAPL
1989-04-06,0.2504289448261261,0.2512984156006012,0.2399942971015295,0.241733285089126,156374400.0,AAPL
1989-04-07,0.2599935829639435,0.2608630546542758,0.250429208615507,0.250429208615507,354984000.0,AAPL
1989-04-10,0.2573848962783813,0.2643415931163864,0.2556459310428445,0.2591238847332475,135374400.0,AAPL
1989-04-11,0.2626025676727295,0.2643415325095657,0.2573848372665547,0.2608627901595511,146540800.0,AAPL
1989-04-12,0.2678195238113403,0.2730364422893465,0.2634720762667836,0.2660805587251141,387912000.0,AAPL
1989-04-13,0.2678195238113403,0.2747762200520314,0.2660805587251141,0.2695584888975666,181272000.0,AAPL
1989-04-14,0.2695585787296295,0.2730365332804593,0.2660806473981348,0.2712975676147119,123356800.0,AAPL
1989-04-17,0.2730364203453064,0.2730364203453064,0.2643415491743303,0.2678195022865858,140145600.0,AAPL
1989-04-18,0.2791237831115722,0.2817322436470717,0.2730365779981035,0.2747763566255194,560985600.0,AAPL
1989-04-19,0.2843407094478607,0.2895584196469228,0.2765153051161407,0.2782542941762285,425880000.0,AAPL
1989-04-20,0.2834710478782654,0.2886887550027156,0.279993095026863,0.2834710478782654,179816000.0,AAPL
1989-04-21,0.2791237831115722,0.2843407274019101,0.2765153225760727,0.2817322436470717,115169600.0,AAPL
1989-04-24,0.2791237831115722,0.2799932776965184,0.2747763566255194,0.278254311745965,110790400.0,AAPL
1989-04-25,0.2782542705535888,0.2817322019398274,0.2765152816411341,0.2782542705535888,116177600.0,AAPL
1989-04-26,0.2765151858329773,0.2799931392334953,0.2721669720396922,0.2782541741429,186132800.0,AAPL
1989-04-27,0.2739067673683166,0.2782542155710703,0.271297518277146,0.2747762616527335,139384000.0,AAPL
1989-04-28,0.2712975144386291,0.2747762577649968,0.267819560569501,0.2730364797635279,103857600.0,AAPL
1989-05-01,0.2712975144386291,0.2730364797635279,0.267819560569501,0.267819560569501,80662400.0,AAPL
1989-05-02,0.2773848474025726,0.2799933082224565,0.2712976416254535,0.2712976416254535,215745600.0,AAPL
1989-05-03,0.2799931168556213,0.283471069978171,0.2765151637330716,0.2765151637330716,220539200.0,AAPL
1989-05-04,0.2852101325988769,0.286949910822665,0.2782542471910874,0.2799932127382014,188910400.0,AAPL
1989-05-05,0.2886888682842254,0.2973837422149379,0.2886888682842254,0.2956447767165285,460756800.0,AAPL
1989-05-08,0.2939058244228363,0.2939058244228363,0.2886889040617371,0.2886889040617371,205923200.0,AAPL
1989-05-09,0.2956448495388031,0.299123594069146,0.292166894465973,0.292166894465973,346774400.0,AAPL
1989-05-10,0.3008624315261841,0.302601419929712,0.2956447232970819,0.2991234663419848,234438400.0,AAPL
1989-05-11,0.3052098453044891,0.3078183043997776,0.2991234330090406,0.3008623979994576,300944000.0,AAPL
1989-05-12,0.3130362033843994,0.3130362033843994,0.3060795032748514,0.3095574586008403,467140800.0,AAPL
1989-05-15,0.3199919164180755,0.3217308813974623,0.3112970450824896,0.3112970450824896,317900800.0,AAPL
1989-05-16,0.3156447112560272,0.3217311281814586,0.3130362501764628,0.319992161868197,228670400.0,AAPL
1989-05-17,0.3147750198841095,0.3165139849829548,0.3130360315659367,0.3147750198841095,248460800.0,AAPL
1989-05-18,0.3112970888614654,0.3165140077526284,0.3112970888614654,0.3147750425286838,211254400.0,AAPL
1989-05-19,0.3182529807090759,0.3217309344607971,0.3112970964249633,0.3112970964249633,330769600.0,AAPL
1989-05-22,0.3206929862499237,0.3224357611251958,0.3154646383539102,0.3189501881044544,190400000.0,AAPL
1989-05-23,0.3172076046466827,0.3206931797707787,0.3154648287197403,0.3206931797707787,134467200.0,AAPL
1989-05-24,0.3328933715820312,0.3328933715820312,0.3154647333154317,0.3154647333154317,297606400.0,AAPL
1989-05-25,0.3363797664642334,0.3416081163945558,0.3294078265233217,0.3294078265233217,232366400.0,AAPL
1989-05-26,0.3381226360797882,0.3416082114263892,0.3346362695459561,0.3363798600415941,112515200.0,AAPL
1989-05-30,0.331150472164154,0.3416079823794651,0.3302790963644176,0.3363796345002584,111921600.0,AAPL
1989-05-31,0.3328933715820312,0.3355083375039009,0.3276650221121746,0.3311505729119429,115214400.0,AAPL
1989-06-01,0.3398653268814087,0.3433508778449858,0.3311505884748716,0.3328933872268654,179502400.0,AAPL
1989-06-02,0.3416080474853515,0.3450936211591917,0.3381224738115114,0.3381224738115114,124476800.0,AAPL
1989-06-05,0.3276650607585907,0.341608126599731,0.3241794862775126,0.3398653509942954,124118400.0,AAPL
1989-06-06,0.3259223103523254,0.3276651094871475,0.3224359441657394,0.3259223103523254,145006400.0,AAPL
1989-06-07,0.3363797664642334,0.3381225420176054,0.3259222521463713,0.3259222521463713,175672000.0,AAPL
1989-06-08,0.3320218920707702,0.341608003817743,0.3294077179671093,0.3381224305894622,178012800.0,AAPL
1989-06-09,0.3276650607585907,0.3328934108451045,0.3241794862775126,0.3294078363640263,94416000.0,AAPL
1989-06-12,0.331150472164154,0.332893270304021,0.3224357600887099,0.3259221242849474,80864000.0,AAPL
1989-06-13,0.3381226360797882,0.3398654353881951,0.3276651421229669,0.3311506941993551,230977600.0,AAPL
1989-06-14,0.3459649980068207,0.3503227385513193,0.3363796768416041,0.3416080253789222,251305600.0,AAPL
1989-06-15,0.331150472164154,0.3468363302586717,0.331150472164154,0.3450935553890019,161403200.0,AAPL
1989-06-16,0.3102355897426605,0.3172075295269684,0.3032644644155515,0.3119791797140852,542001600.0,AAPL
1989-06-19,0.3067500591278076,0.311979224142567,0.3032645076029839,0.3102356339228403,183120000.0,AAPL
1989-06-20,0.2997789084911346,0.3067500342455223,0.2945497439005433,0.3067500342455223,134534400.0,AAPL
1989-06-21,0.2962924838066101,0.30326442263029,0.2945496852623099,0.2997788488118921,129864000.0,AAPL
1989-06-22,0.3015214800834656,0.305007052237202,0.2928067701477139,0.2962923423014503,137200000.0,AAPL
1989-06-23,0.3058784902095794,0.30849266384164,0.3015215186426823,0.3015215186426823,123894400.0,AAPL
1989-06-26,0.3032644093036651,0.3067499596986918,0.3015216108359503,0.3067499596986918,183836800.0,AAPL
1989-06-27,0.2971639335155487,0.3084928240823945,0.2962925340954985,0.3050072496724,105784000.0,AAPL
1989-06-28,0.2910641133785248,0.2945496636712222,0.2858349502122508,0.2945496636712222,257028800.0,AAPL
1989-06-29,0.283220887184143,0.2875786528550628,0.2788639359705704,0.2858350625663286,233520000.0,AAPL
1989-06-30,0.2875785231590271,0.2910640965200403,0.2753782368438001,0.2823493602956271,164740800.0,AAPL
1989-07-03,0.2840921580791473,0.2910640959748962,0.2840921580791473,0.2910640959748962,48350400.0,AAPL
1989-07-05,0.2823493778705597,0.284092176294647,0.2788638275627866,0.2823493778705597,119156800.0,AAPL
1989-07-06,0.2875785231590271,0.2910640965200403,0.2806065852502202,0.2840921586112335,173924800.0,AAPL
1989-07-07,0.2875785231590271,0.2928068715654472,0.2823493602956271,0.2875785231590271,106108800.0,AAPL
1989-07-10,0.2823493778705597,0.2875785410594506,0.2788638275627866,0.2858349514485336,203694400.0,AAPL
1989-07-11,0.2771209180355072,0.2858348368517612,0.2771209180355072,0.284092062396587,243924800.0,AAPL
1989-07-12,0.2788638770580292,0.280606652521239,0.2753783028614045,0.2771210783246143,124129600.0,AAPL
1989-07-13,0.283220887184143,0.2858350625663286,0.2753783610375864,0.2788639359705704,225433600.0,AAPL
1989-07-14,0.2840921580791473,0.2858349331212901,0.2771210113701773,0.2840921580791473,257320000.0,AAPL
1989-07-17,0.2840921580791473,0.2875785226204112,0.2771210113701773,0.2840921580791473,130894400.0,AAPL
1989-07-18,0.2736346423625946,0.2840921534421388,0.2701490690650018,0.2840921534421388,477310400.0,AAPL
1989-07-19,0.2823493778705597,0.284092176294647,0.2718918892200091,0.2753782539848127,238974400.0,AAPL
1989-07-20,0.2788638770580292,0.2875785921014584,0.2771210783246143,0.2840922267178636,236073600.0,AAPL
1989-07-21,0.2788638770580292,0.2788638770580292,0.2718919374778098,0.2771210783246143,139484800.0,AAPL
1989-07-24,0.2736346423625946,0.2771210068469533,0.2736346423625946,0.2771210068469533,115987200.0,AAPL
1989-07-25,0.2701491415500641,0.2771210812026914,0.2649207918359298,0.2736347157828886,209843200.0,AAPL
1989-07-26,0.2666636109352112,0.2684063865495033,0.2631780364364199,0.2666636109352112,233744000.0,AAPL
1989-07-27,0.2736346423625946,0.2753782318332565,0.2649207207537122,0.2666635190376081,173073600.0,AAPL
1989-07-28,0.2745068967342376,0.2771210714997739,0.2718919307817508,0.2736347062020402,119336000.0,AAPL
1989-07-31,0.2771209180355072,0.2788637157608729,0.2718917802132806,0.2736345546684548,111865600.0,AAPL
1989-08-01,0.2779923975467682,0.2806065716230252,0.273634634052799,0.2771209984312831,139540800.0,AAPL
1989-08-02,0.2823493778705597,0.2823493778705597,0.2753782539848127,0.2771210291386992,101404800.0,AAPL
1989-08-03,0.2875785231590271,0.289321298204434,0.2823493602956271,0.2823493602956271,172939200.0,AAPL
1989-08-04,0.2980353534221649,0.2980353534221649,0.2867072523791754,0.2875786519271622,183355200.0,AAPL
1989-08-07,0.3050072491168976,0.3067500246836175,0.2971639329743311,0.2997788991465313,168212800.0,AAPL
1989-08-08,0.3076214790344238,0.3119792448217219,0.3032645277044946,0.3032645277044946,206192000.0,AAPL
1989-08-09,0.3067500591278076,0.3189503504624234,0.3058786828817061,0.3067500591278076,195160000.0,AAPL
1989-08-10,0.3015214800834656,0.3067498266789745,0.2980351167432228,0.3067498266789745,152364800.0,AAPL
1989-08-11,0.2919355630874634,0.3067500282075084,0.2875786124855083,0.3067500282075084,230081600.0,AAPL
1989-08-14,0.2840921580791473,0.2928068710170389,0.2823493597668051,0.289321297662554,102827200.0,AAPL
1989-08-15,0.2884499132633209,0.2893213124640723,0.2840921726131457,0.2840921726131457,163732800.0,AAPL
1989-08-16,0.2814779579639435,0.2910640691753716,0.2788637840063279,0.2893212710234963,120534400.0,AAPL
1989-08-17,0.2858349978923797,0.2875785877866036,0.2788638728739308,0.2806066483109919,153316800.0,AAPL
1989-08-18,0.2945497632026672,0.2962925622081268,0.289321412726706,0.2910642117321654,84067200.0,AAPL
1989-08-21,0.2952486574649811,0.3022371408367638,0.2935017465508435,0.2952486574649811,137827200.0,AAPL
1989-08-22,0.2996168136596679,0.3004902809277102,0.2935017963697053,0.2935017963697053,111832000.0,AAPL
1989-08-23,0.3057309687137604,0.3092248136700232,0.2969955749214727,0.300490212942077,173644800.0,AAPL
1989-08-24,0.3083514273166656,0.3109718058884431,0.3039841374721793,0.3057310487448882,162926400.0,AAPL
1989-08-25,0.3127194941043854,0.3144664051567372,0.3074779212320307,0.3074779212320307,161392000.0,AAPL
1989-08-28,0.3127194941043854,0.3144664051567372,0.3074779212320307,0.3109717666621595,81659200.0,AAPL
1989-08-29,0.3083514273166656,0.3144664448238379,0.3057310487448882,0.3127195335511289,176904000.0,AAPL
1989-08-30,0.3109716773033142,0.3127194042433244,0.3074778328771544,0.3074778328771544,116099200.0,AAPL
1989-08-31,0.3109716773033142,0.3144663147936951,0.3092247667529434,0.3109716773033142,56291200.0,AAPL
1989-09-01,0.3118458688259125,0.3127193355719988,0.3092246988490195,0.3109716090157791,74121600.0,AAPL
1989-09-05,0.3127194941043854,0.3170867833979776,0.3109717666621595,0.3109717666621595,114822400.0,AAPL
1989-09-06,0.3127194941043854,0.3135929379678488,0.3074779212320307,0.3127194941043854,86755200.0,AAPL
1989-09-07,0.3127194941043854,0.317960250586866,0.3127194941043854,0.3127194941043854,113892800.0,AAPL
1989-09-08,0.3144663870334625,0.3162133213105603,0.3109717487402871,0.3127194760817883,55832000.0,AAPL
1989-09-11,0.3197070658206939,0.321453999674902,0.3109716734616959,0.3127194003801153,98593600.0,AAPL
1989-09-12,0.3214539885520935,0.3266955363467275,0.3144663000278818,0.3179601442899877,103588800.0,AAPL
1989-09-13,0.3144663870334625,0.3258221595973072,0.3144663870334625,0.3232009884426808,128688000.0,AAPL
1989-09-14,0.3127194941043854,0.3162133395345141,0.3109717666621595,0.3144664051567372,131286400.0,AAPL
1989-09-15,0.3144663870334625,0.3162133213105603,0.309224837788613,0.3144663870334625,124868800.0,AAPL
1989-09-18,0.3074779808521271,0.3144664661319035,0.3074779808521271,0.3109718269597139,63156800.0,AAPL
1989-09-19,0.3022370636463165,0.3109716626370599,0.3004901531783347,0.3092247521690781,80796800.0,AAPL
1989-09-20,0.3118458688259125,0.3144662457387584,0.3057308551900872,0.3074777653568468,118148800.0,AAPL
1989-09-21,0.3127194941043854,0.3214540960169947,0.3092248556098076,0.3144664051567372,200961600.0,AAPL
1989-09-22,0.3135928213596344,0.3162132219519144,0.3092247406258462,0.3127193778209574,72497600.0,AAPL
1989-09-25,0.3162132799625397,0.3197071014090363,0.3127194351906224,0.3127194351906224,136158400.0,AAPL
1989-09-26,0.3162132799625397,0.3179601906857879,0.3127194351906224,0.3144663459138707,77324800.0,AAPL
1989-09-27,0.3127194941043854,0.3153398723456257,0.3074779212320307,0.3092248556098076,90126400.0,AAPL
1989-09-28,0.317960262298584,0.3197071734152814,0.3144664167397632,0.3144664167397632,79419200.0,AAPL
1989-09-29,0.3109716773033142,0.317960159219855,0.3109716773033142,0.3162132486694842,69809600.0,AAPL
1989-10-02,0.3100982904434204,0.3127194614756199,0.3057309782800832,0.3109717342157498,137401600.0,AAPL
1989-10-03,0.3048573434352875,0.3109715631043708,0.3013635002921813,0.3092246531955226,170497600.0,AAPL
1989-10-04,0.3092246949672699,0.3118458649112588,0.303983941207366,0.3057308513521964,159174400.0,AAPL
1989-10-05,0.317960262298584,0.3249487464807036,0.3092248669997668,0.3109717781164643,245280000.0,AAPL
1989-10-06,0.3363043963909149,0.3371778632906281,0.3214539895945034,0.3232009000685126,361704000.0,AAPL
1989-10-09,0.3459125161170959,0.3476594268628315,0.3319363437852179,0.33543018860211,195552000.0,AAPL
1989-10-10,0.3459125161170959,0.3520275317796116,0.3389248264833118,0.3476594268628315,287123200.0,AAPL
1989-10-11,0.3415451049804687,0.344165482000062,0.3354300910955338,0.3406716615242137,156956800.0,AAPL
1989-10-12,0.3406717777252197,0.3441655993927887,0.3389248435660132,0.3424186885590042,82644800.0,AAPL
1989-10-13,0.3197070658206939,0.3459124731588947,0.3144663109089055,0.3406717182471063,201118400.0,AAPL
1989-10-16,0.3266955912113189,0.3266955912113189,0.2969955657912319,0.312719442077003,424916800.0,AAPL
1989-10-17,0.3301894962787628,0.3406718258013686,0.3144664101897976,0.3214541011618937,250040000.0,AAPL
1989-10-18,0.3371779918670654,0.3371779918670654,0.3214541121749372,0.3249487508451735,144032000.0,AAPL
1989-10-19,0.3406717777252197,0.3459125335519952,0.3371779327322287,0.3371779327322287,111899200.0,AAPL
1989-10-20,0.335430234670639,0.3441656293142017,0.3319363893738966,0.3336833236849799,261508800.0,AAPL
1989-10-23,0.3266955912113189,0.337177918822201,0.3232009532981469,0.3354301916707459,121956800.0,AAPL
1989-10-24,0.3328097760677337,0.3389247910917,0.3162132510130251,0.3232009165917139,216440000.0,AAPL
1989-10-25,0.3249486684799194,0.333683268617602,0.3232009413928429,0.333683268617602,119145600.0,AAPL
1989-10-26,0.3162132799625397,0.3249486732939219,0.3144663459138707,0.3179601906857879,169265600.0,AAPL
1989-10-27,0.3162132799625397,0.3197071014090363,0.3109717080776539,0.3162132799625397,129416000.0,AAPL
1989-10-30,0.3197070658206939,0.321453999674902,0.3144663109089055,0.3179601552919038,86979200.0,AAPL
1989-10-31,0.3249486684799194,0.3249486684799194,0.3179601859753174,0.3197070966726858,91996800.0,AAPL
1989-11-01,0.3223274946212768,0.3266955760498809,0.3197070936121785,0.3232009382988896,61185600.0,AAPL
1989-11-02,0.3074779808521271,0.3144664661319035,0.3004903119623829,0.3144664661319035,452670400.0,AAPL
1989-11-03,0.3022370636463165,0.3109716626370599,0.3022370636463165,0.3074778183756791,174652800.0,AAPL
1989-11-06,0.3022370636463165,0.3074778183756791,0.3004901531783347,0.3039839974397155,123088000.0,AAPL
1989-11-07,0.3074779808521271,0.3109718269597139,0.3022372233534616,0.3022372233534616,151323200.0,AAPL
1989-11-08,0.3144663870334625,0.3162133213105603,0.309224837788613,0.309224837788613,142632000.0,AAPL
1989-11-09,0.3214539885520935,0.3214539885520935,0.3109716627015921,0.3144663000278818,88188800.0,AAPL
1989-11-10,0.3266955912113189,0.328442525298457,0.3197071084492919,0.3197071084492919,64859200.0,AAPL
1989-11-13,0.3249486684799194,0.330189423897445,0.3249486684799194,0.3249486684799194,68017600.0,AAPL
1989-11-14,0.3127194941043854,0.3266956455639244,0.3109717666621595,0.3249487345115725,84380800.0,AAPL
1989-11-15,0.3092246949672699,0.3162131752614539,0.3074777614970267,0.3144662417912107,97787200.0,AAPL
1989-11-16,0.3127194941043854,0.3127194941043854,0.3057310101796788,0.3109717666621595,96566400.0,AAPL
1989-11-17,0.3134899139404297,0.3169923668538596,0.3117378807740169,0.3117378807740169,88558400.0,AAPL
1989-11-20,0.3169923424720764,0.31874355710265,0.3117378567963877,0.3152411044586148,108068800.0,AAPL
1989-11-21,0.3169923424720764,0.3257492574089123,0.3169923424720764,0.3169923424720764,140246400.0,AAPL
1989-11-22,0.3134899139404297,0.3204947963843997,0.3117378807740169,0.3187435816191296,97944000.0,AAPL
1989-11-24,0.3134899139404297,0.3152411287056997,0.3134899139404297,0.3134899139404297,27854400.0,AAPL
1989-11-27,0.3082354366779327,0.3169923759217052,0.3064842218625676,0.3134899229080846,105145600.0,AAPL
1989-11-28,0.3091110289096832,0.3099866479327038,0.299478494786916,0.30648419522351,135374400.0,AAPL
1989-11-29,0.3082354366779327,0.3099866748761883,0.2977273060016855,0.3047330070472026,152947200.0,AAPL
1989-11-30,0.3099866509437561,0.3117378656239192,0.3047329835203783,0.3064841982005413,63448000.0,AAPL
1989-12-01,0.3082354366779327,0.3152411377234497,0.3056086027634399,0.3117378896915533,146227200.0,AAPL
1989-12-04,0.3169923424720764,0.31874355710265,0.3064841895217788,0.3064841895217788,97361600.0,AAPL
1989-12-05,0.3152410686016083,0.3204947352786403,0.3117378213378571,0.3169923064158758,121766400.0,AAPL
1989-12-06,0.2994784414768219,0.3169922919415668,0.2872190758501686,0.3152410542072632,334980800.0,AAPL
1989-12-07,0.2994784414768219,0.3029816885806099,0.2942247750396796,0.2959759893910989,178416000.0,AAPL
1989-12-08,0.292473554611206,0.3012304679701841,0.2889711025982575,0.297727220939187,252582400.0,AAPL
1989-12-11,0.2749598324298858,0.2907224521660507,0.2688305444014191,0.2872192035052377,650014400.0,AAPL
1989-12-12,0.2521930038928985,0.2767117343849875,0.2451873049208891,0.274959701687013,1025416000.0,AAPL
1989-12-13,0.2521930038928985,0.255695455869883,0.2486897568978736,0.2521930038928985,389760000.0,AAPL
1989-12-14,0.2443117499351501,0.2530686654929501,0.2416849161115735,0.2504410366511253,304752000.0,AAPL
1989-12-15,0.2364304959774017,0.2451874131104741,0.2276743738627205,0.2434361980406954,518168000.0,AAPL
1989-12-18,0.2434360682964325,0.2451872824328655,0.2364303699669698,0.2364303699669698,307204800.0,AAPL
1989-12-19,0.2451872825622558,0.2486897342198517,0.2416848309046599,0.2416848309046599,251193600.0,AAPL
1989-12-20,0.2504409849643707,0.253944232152007,0.2469385327948185,0.2504409849643707,177990400.0,AAPL
1989-12-21,0.2539442777633667,0.2539442777633667,0.2486898152386338,0.2504410299465062,304808000.0,AAPL
1989-12-22,0.2556956112384796,0.2609492807048074,0.2521931571332951,0.2539443724944385,184587200.0,AAPL
1989-12-26,0.2486896514892578,0.2574465610466486,0.2469384145515961,0.2574465610466486,135284800.0,AAPL
1989-12-27,0.2460629045963287,0.250440951689414,0.245187285824559,0.2486897375287562,257006400.0,AAPL
1989-12-28,0.2425605952739715,0.2469386449369497,0.2399337607996055,0.2451874297483375,151256000.0,AAPL
1989-12-29,0.2469386011362075,0.2504410542750797,0.2408093139889042,0.2434361713802267,152409600.0,AAPL
1990-01-02,0.2609492242336273,0.2627004392157959,0.2451874008441881,0.2469386158263566,183198400.0,AAPL
1990-01-03,0.2627002596855163,0.266203505656967,0.2627002596855163,0.266203505656967,207995200.0,AAPL
1990-01-04,0.2635768353939056,0.2714573373491527,0.2609492063905262,0.2679549076243036,221513600.0,AAPL
1990-01-05,0.2644524276256561,0.2679548803772485,0.2591979417886068,0.2644524276256561,123312000.0,AAPL
1990-01-08,0.2662036120891571,0.2662036120891571,0.2591979123630802,0.2627003647170557,101572800.0,AAPL
1990-01-09,0.2635768353939056,0.266203669378988,0.2591979681452105,0.266203669378988,86139200.0,AAPL
1990-01-10,0.2521930038928985,0.263576750298976,0.2504409711949241,0.263576750298976,199718400.0,AAPL
1990-01-11,0.2416849881410598,0.2539443602449246,0.2416849881410598,0.2539443602449246,211052800.0,AAPL
